batch,gen_passage_id,seed_passage_id,novel,meaningful,pragmatic,annotator_id,gen_source,ppl,WQRM_score,ai_likelihood
10,7644_human,7644,0,1,1,11,human,247.8423709929556,8.531832695007324,0.0001329183578491
7,2421_olmo2,2421,0,1,1,2,olmo2,4560.991646542882,5.708529949188232,1.0
5,8444_human,8444,0,1,1,1,human,1209.8240159183854,8.483384132385254,1.529852549235026e-05
7,14415_olmo2,14415,0,1,1,2,olmo2,849601.6859931084,7.193365573883057,1.0
3,14520_human,14520,0,1,1,23,human,14100.713438571527,8.51359748840332,9.040037790934246e-06
1,17745_olmo1,17745,0,1,1,20,olmo1,1175.4651817681436,5.554755210876465,1.0
8,14319_human,14319,0,1,1,15,human,499459.9736953853,8.155810356140137,0.000305970509847
2,18137_olmo1,18137,0,1,1,13,olmo1,276.623145986422,4.510998249053955,1.0
1,17745_olmo1,17745,1,1,1,20,olmo1,28511.211859967512,5.554755210876465,1.0
9,12432_olmo2,12432,0,0,0,8,olmo2,22227.48846606893,6.178188800811768,1.0
2,17142_olmo1,17142,0,1,0,13,olmo1,8303.98431178038,5.857247829437256,1.0
1,17142_human,17142,0,1,1,20,human,157.49759740090994,8.620614051818848,5.828009711371528e-06
7,14062_human,14062,0,1,1,22,human,25021.45582550609,8.620152473449707,0.0001072221332126
8,3388_human,3388,0,1,0,5,human,3415.9629625498446,8.850173950195312,2.6060475243462457e-05
1,17142_human,17142,0,1,1,20,human,159.79150148783296,8.620614051818848,5.828009711371528e-06
2,18090_human,18090,0,1,1,13,human,3038.632591287192,8.725266456604004,0.0068579779730902
3,13191_olmo1,13191,0,1,1,7,olmo1,353472.8680887466,6.805713176727295,1.0
7,11680_human,11680,0,1,1,2,human,3887.494627586885,8.56026554107666,0.02655029296875
7,1305_olmo2,1305,0,1,1,22,olmo2,26725.39758358021,4.926403999328613,1.0
5,11549_olmo1,11549,0,1,0,4,olmo1,31433.240658283,5.903656959533691,1.0
9,15377_human,15377,0,1,1,16,human,9110.978645317811,8.203763961791992,6.096230612860786e-05
7,14319_olmo2,14319,0,1,1,24,olmo2,11362.443474848613,6.024923801422119,1.0
4,16425_olmo1,16425,0,1,1,14,olmo1,3120.972095932223,6.530635356903076,1.0
2,17757_olmo1,17757,0,1,1,15,olmo1,1024.2129839716292,6.624870777130127,1.0
2,16897_olmo1,16897,0,0,0,13,olmo1,1552.1655541687214,6.122307300567627,1.0
10,3507_olmo2,3507,0,1,1,11,olmo2,4305.793312783244,5.990418434143066,1.0
2,18037_human,18037,0,1,1,15,human,547.9116611817,8.60700511932373,0.0045267740885416
1,18090_olmo1,18090,1,1,1,9,olmo1,608.6635088956737,6.452146530151367,1.0
7,1305_olmo2,1305,0,1,1,22,olmo2,7184.705640471801,4.926403999328613,1.0
9,7644_olmo2,7644,0,1,1,8,olmo2,261.13920139925983,6.320972919464111,1.0
1,16897_human,16897,0,1,1,21,human,3838.431163060847,8.509995460510254,0.000136031044854
1,17338_olmo1,17338,0,1,1,21,olmo1,343.0173304576806,7.254225730895996,1.0
3,13191_olmo1,13191,1,1,1,23,olmo1,10768.93213133143,6.805713176727295,1.0
2,17142_olmo1,17142,0,1,1,15,olmo1,6828.79248285516,5.857247829437256,1.0
7,2421_olmo2,2421,0,1,1,22,olmo2,47942.35131184167,5.708529949188232,1.0
4,16641_human,16641,0,1,1,14,human,8074.648007941341,8.882264137268066,1.7053551144070097e-05
4,13191_human,13191,0,1,1,14,human,1592.692472355429,8.75667953491211,9.258588155110678e-05
7,2421_olmo2,2421,0,1,1,22,olmo2,8177.597199961691,5.708529949188232,1.0
3,14248_human,14248,0,1,1,25,human,3290.472234494955,8.677005767822266,1.1854701571994356e-05
8,2421_human,2421,0,1,1,5,human,112430.76733928383,8.464613914489746,2.2815333472357856e-05
7,3388_olmo2,3388,0,0,0,2,olmo2,22220.98630895061,6.783412933349609,1.0
9,4440_human,4440,0,1,1,8,human,885.0047197385844,8.486018180847168,0.000976456536187
3,16425_human,16425,0,1,1,7,human,404.9798186242421,8.494684219360352,4.900826348198785e-06
6,4796_human,4796,0,1,1,18,human,8043.972356273771,7.986728668212891,0.013427734375
5,15031_olmo1,15031,0,1,1,4,olmo1,130691.41854052823,6.436963081359863,1.0
10,15377_olmo2,15377,0,1,1,12,olmo2,454.7378032865449,6.236397743225098,1.0
3,16704_human,16704,0,1,1,25,human,176883.76947421124,8.530006408691406,1.5861458248562285e-05
3,13191_olmo1,13191,0,1,1,23,olmo1,1991.1794811135776,6.805713176727295,1.0
4,15471_human,15471,0,1,1,14,human,8918.201508894428,8.66585636138916,7.616149054633247e-05
7,14319_olmo2,14319,0,1,1,22,olmo2,653.726341394162,6.024923801422119,1.0
9,4440_human,4440,0,1,1,8,human,9458.079676658524,8.486018180847168,0.000976456536187
8,706_olmo2,706,0,1,1,5,olmo2,1268.4749245790333,6.618142127990723,1.0
9,12432_olmo2,12432,0,1,0,8,olmo2,10880.05269548135,6.178188800811768,1.0
8,14319_human,14319,0,1,1,6,human,96668.91584504487,8.155810356140137,0.000305970509847
6,12042_olmo2,12042,0,1,1,18,olmo2,14529.919144155518,7.337074756622314,1.0
5,15031_olmo1,15031,0,1,0,4,olmo1,243.74136742899847,6.436963081359863,1.0
10,12432_human,12432,1,1,1,12,human,657221.2482295515,8.863977432250977,3.168980280558269e-05
2,17757_olmo1,17757,0,1,1,13,olmo1,2880.609157152672,6.624870777130127,1.0
10,13263_olmo2,13263,0,1,1,11,olmo2,7312.481289700033,5.68477725982666,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,2214.2506180403325,6.178188800811768,1.0
7,11601_human,11601,0,1,1,2,human,222125.2957527462,8.954913139343262,0.0004466374715169
1,17338_olmo1,17338,0,1,0,21,olmo1,1719.6080622622424,7.254225730895996,1.0
9,7644_olmo2,7644,0,1,1,16,olmo2,8004.424165792475,6.320972919464111,1.0
7,14415_olmo2,14415,0,1,1,24,olmo2,7404.416658294966,7.193365573883057,1.0
9,13061_olmo2,13061,0,1,1,23,olmo2,417.04425612897296,6.477701663970947,1.0
10,13263_olmo2,13263,0,1,1,21,olmo2,1846.2712715905384,5.68477725982666,1.0
1,18137_human,18137,0,1,1,20,human,402790.33833704697,8.988323211669922,3.32792599995931e-05
7,1305_olmo2,1305,0,1,1,22,olmo2,10977.46706457433,4.926403999328613,1.0
10,15377_olmo2,15377,0,1,1,21,olmo2,612.5112662163166,6.236397743225098,1.0
1,18090_olmo1,18090,0,1,1,20,olmo1,729.7215882432828,6.452146530151367,1.0
4,14248_olmo1,14248,0,1,0,3,olmo1,100.7466510071563,6.540572166442871,1.0
6,4796_human,4796,0,1,1,18,human,762.5029882328773,7.986728668212891,0.013427734375
2,17303_human,17303,0,1,1,13,human,51933.289296680974,8.143926620483398,7.351239522298178e-05
4,13365_olmo1,13365,0,1,0,26,olmo1,15286.846502654193,5.552242279052734,1.0
3,16316_olmo1,16316,0,1,1,25,olmo1,34381.19940427826,7.247693061828613,1.0
2,18090_human,18090,0,1,1,13,human,232.34345934128768,8.725266456604004,0.0068579779730902
8,14062_olmo2,14062,0,1,1,5,olmo2,145.01153101246263,6.728520393371582,1.0
8,14691_olmo2,14691,0,1,1,15,olmo2,80643.6017293738,5.546794414520264,1.0
7,3388_olmo2,3388,0,1,1,24,olmo2,9325.28840218507,6.783412933349609,1.0
7,2421_olmo2,2421,0,1,1,22,olmo2,46739.31809320463,5.708529949188232,1.0
1,17745_olmo1,17745,0,1,1,9,olmo1,1423.8042027744943,5.554755210876465,1.0
8,1305_human,1305,0,1,1,5,human,990.233233181024,8.738544464111328,3.195471233791775e-05
1,16897_human,16897,0,1,1,9,human,2490.888355112006,8.509995460510254,0.000136031044854
10,11660_human,11660,0,1,1,12,human,4506.926020796932,8.621773719787598,6.324715084499783e-06
4,16641_human,16641,1,1,1,26,human,4066583.403813509,8.882264137268066,1.7053551144070097e-05
4,16704_olmo1,16704,0,1,1,3,olmo1,5281.5435755561575,6.737775802612305,1.0
7,14062_human,14062,0,1,1,2,human,720390.4040153059,8.620152473449707,0.0001072221332126
10,7644_human,7644,0,1,1,11,human,43.916263655815776,8.531832695007324,0.0001329183578491
5,4796_olmo1,4796,0,1,1,1,olmo1,191.3994947370425,7.5454020500183105,1.0
8,11680_olmo2,11680,0,0,0,6,olmo2,3725.764924361232,5.7674479484558105,1.0
10,13061_human,13061,0,1,1,11,human,46859.27498127573,8.668344497680664,1.3278590308295356e-05
4,16641_human,16641,0,1,1,3,human,37961.19758354005,8.882264137268066,1.7053551144070097e-05
10,3507_olmo2,3507,0,1,1,21,olmo2,53790.18300705468,5.990418434143066,1.0
4,16204_human,16204,0,1,1,3,human,429557.8912512068,8.580018997192383,0.0002834531995985
2,17745_human,17745,0,1,0,10,human,5281.5435755561575,8.775252342224121,3.175603018866645e-05
5,12011_human,12011,0,1,1,1,human,280148.3579591419,8.37365436553955,0.0007745954725477
9,11660_olmo2,11660,0,1,1,8,olmo2,4873.539772941056,5.683884620666504,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,9865.552921421657,6.178188800811768,1.0
7,1305_olmo2,1305,0,1,1,24,olmo2,13389.910331317618,4.926403999328613,1.0
4,16704_olmo1,16704,0,1,1,14,olmo1,20376.830903848542,6.737775802612305,1.0
7,1305_olmo2,1305,0,1,0,22,olmo2,78536.30494716669,4.926403999328613,1.0
1,17303_olmo1,17303,0,1,1,9,olmo1,1914.396059945835,6.686119079589844,1.0
10,7644_human,7644,0,1,1,12,human,30437.300671872043,8.531832695007324,0.0001329183578491
7,3388_olmo2,3388,0,1,0,22,olmo2,22220.98630895061,6.783412933349609,1.0
4,13191_human,13191,0,1,1,3,human,41499.62882286367,8.75667953491211,9.258588155110678e-05
6,15031_human,15031,0,1,1,19,human,125480.36778441716,8.800556182861328,1.7318460676405164e-05
9,11660_olmo2,11660,0,1,1,23,olmo2,121060.00868187586,5.683884620666504,1.0
5,15096_olmo1,15096,0,1,1,1,olmo1,446171.94306441577,7.286531925201416,1.0
6,4796_human,4796,0,1,1,19,human,22392.83026242646,7.986728668212891,0.013427734375
9,3619_olmo2,3619,0,1,1,16,olmo2,553598.0648313479,6.876827239990234,1.0
3,13191_olmo1,13191,0,1,1,7,olmo1,1062.1245767625098,6.805713176727295,1.0
8,706_olmo2,706,1,1,1,6,olmo2,50799.05137173904,6.618142127990723,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,10880.05269548135,6.178188800811768,1.0
10,13316_olmo2,13316,0,1,1,11,olmo2,1901.8832106358689,7.759918689727783,1.0
9,13061_olmo2,13061,0,1,1,23,olmo2,7923.628588736704,6.477701663970947,1.0
9,13263_human,13263,0,1,1,23,human,114719.46575507076,8.638532638549805,9.70231162177192e-05
3,16425_human,16425,0,1,1,23,human,3616.937650646225,8.494684219360352,4.900826348198785e-06
2,17757_olmo1,17757,0,1,1,10,olmo1,6596.148626810088,6.624870777130127,1.0
10,12432_human,12432,0,1,1,21,human,2984.3870003521565,8.863977432250977,3.168980280558269e-05
9,3507_human,3507,0,1,1,23,human,65.50863444330048,8.583327293395996,7.351239522298178e-06
9,3507_human,3507,0,0,0,8,human,233014.2454022597,8.583327293395996,7.351239522298178e-06
10,4440_olmo2,4440,0,1,1,12,olmo2,192.66671659188205,6.479419708251953,1.0
4,16425_olmo1,16425,0,1,1,3,olmo1,7819.818566886971,6.530635356903076,1.0
4,16425_olmo1,16425,0,1,1,3,olmo1,4765.46197936916,6.530635356903076,1.0
3,16425_human,16425,0,1,1,25,human,410.88687042269095,8.494684219360352,4.900826348198785e-06
4,13365_olmo1,13365,0,1,1,26,olmo1,171.26029059779017,5.552242279052734,1.0
3,16641_olmo1,16641,0,1,1,23,olmo1,3662.0184957740335,7.114648818969727,1.0
1,16897_human,16897,0,1,1,21,human,31123.748499797817,8.509995460510254,0.000136031044854
1,17338_olmo1,17338,0,1,1,20,olmo1,615.8519229410394,7.254225730895996,1.0
2,17142_olmo1,17142,0,1,1,13,olmo1,22603.47226229121,5.857247829437256,1.0
10,15377_olmo2,15377,0,1,1,11,olmo2,8131.9845677211615,6.236397743225098,1.0
1,16897_human,16897,0,1,1,9,human,6444.362439130568,8.509995460510254,0.000136031044854
4,13191_human,13191,0,1,1,3,human,14938.340646800729,8.75667953491211,9.258588155110678e-05
3,15471_olmo1,15471,0,1,1,25,olmo1,1557.0775915808806,4.810379505157471,1.0
7,11601_human,11601,0,1,1,24,human,12278.620978944811,8.954913139343262,0.0004466374715169
2,17142_olmo1,17142,0,0,0,10,olmo1,2304863.889111047,5.857247829437256,1.0
5,12838_human,12838,0,1,1,4,human,3063.7997420316265,8.597100257873535,3.7087334526909726e-06
9,11660_olmo2,11660,0,1,1,8,olmo2,7316.295778841878,5.683884620666504,1.0
1,17142_human,17142,0,1,1,20,human,5456.448001620261,8.620614051818848,5.828009711371528e-06
3,16316_olmo1,16316,0,1,0,23,olmo1,61836.201945484856,7.247693061828613,1.0
2,16897_olmo1,16897,1,1,1,10,olmo1,1700122.084077779,6.122307300567627,1.0
10,11660_human,11660,0,1,1,11,human,6405.79475308519,8.621773719787598,6.324715084499783e-06
9,11660_olmo2,11660,0,1,1,8,olmo2,283515.77026106784,5.683884620666504,1.0
9,3507_human,3507,1,1,1,16,human,53.50392561364378,8.583327293395996,7.351239522298178e-06
3,16204_olmo1,16204,0,1,1,23,olmo1,671139.4897214685,6.994654655456543,1.0
7,706_human,706,0,1,1,2,human,143250.83281623572,8.824209213256836,0.0002977583143446
3,13191_olmo1,13191,0,1,1,23,olmo1,487445.0386154492,6.805713176727295,1.0
2,18090_human,18090,0,1,1,15,human,17889.60568041805,8.725266456604004,0.0068579779730902
10,7644_human,7644,1,1,1,11,human,98629.78499944368,8.531832695007324,0.0001329183578491
9,3507_human,3507,0,1,1,8,human,385939.0306814116,8.583327293395996,7.351239522298178e-06
6,11549_human,11549,0,1,1,18,human,680.3656916329913,8.385106086730957,0.0001095400916205
4,15471_human,15471,0,1,1,3,human,3553.9064700744807,8.66585636138916,7.616149054633247e-05
6,12011_olmo2,12011,0,1,1,19,olmo2,3295.409902903053,7.170212268829346,1.0
8,706_olmo2,706,0,1,1,5,olmo2,3787.7398770423056,6.618142127990723,1.0
5,15318_olmo1,15318,0,1,1,17,olmo1,100058.1817107381,6.522613525390625,1.0
10,7644_human,7644,0,1,1,21,human,247.8423709929556,8.531832695007324,0.0001329183578491
1,17338_olmo1,17338,1,1,1,9,olmo1,1326.7157162063224,7.254225730895996,1.0
6,15318_human,15318,0,1,0,18,human,29.92498363360062,8.722410202026367,5.761782328287761e-06
8,11680_olmo2,11680,0,1,1,6,olmo2,867.8913539786995,5.7674479484558105,1.0
4,16204_human,16204,0,1,1,14,human,2634.873278578565,8.580018997192383,0.0002834531995985
7,14691_human,14691,0,1,1,24,human,550.580612014961,8.63615608215332,0.0001690122816297
7,3388_olmo2,3388,0,1,1,2,olmo2,2288.3649017930866,6.783412933349609,1.0
9,12432_olmo2,12432,0,1,1,16,olmo2,18444.22135665504,6.178188800811768,1.0
8,706_olmo2,706,0,1,1,15,olmo2,2861.409408787177,6.618142127990723,1.0
5,15349_human,15349,0,1,1,17,human,3966.182841306374,8.602803230285645,4.635916815863716e-07
4,16704_olmo1,16704,0,1,1,3,olmo1,2110.3420856677617,6.737775802612305,1.0
2,17142_olmo1,17142,0,0,0,15,olmo1,2783.5996980556133,5.857247829437256,1.0
5,15349_human,15349,0,1,1,1,human,62076.98563248028,8.602803230285645,4.635916815863716e-07
3,16641_olmo1,16641,0,1,1,7,olmo1,143628.85041993624,7.114648818969727,1.0
3,16204_olmo1,16204,0,1,1,25,olmo1,7491.414549499036,6.994654655456543,1.0
4,15471_human,15471,0,1,1,26,human,9545.1232436906,8.66585636138916,7.616149054633247e-05
6,4796_human,4796,0,1,1,3,human,5555.547395489763,7.986728668212891,0.013427734375
3,16641_olmo1,16641,1,1,1,7,olmo1,33213.46462661432,7.114648818969727,1.0
5,15318_olmo1,15318,0,1,1,1,olmo1,180.9875358105692,6.522613525390625,1.0
8,14319_human,14319,0,1,1,15,human,4156.864549802307,8.155810356140137,0.000305970509847
8,2421_human,2421,0,1,1,6,human,5773.74492422052,8.464613914489746,2.2815333472357856e-05
1,18090_olmo1,18090,0,1,1,20,olmo1,6590.046750101828,6.452146530151367,1.0
1,17338_olmo1,17338,0,1,1,21,olmo1,401.7233620612898,7.254225730895996,1.0
7,706_human,706,1,1,1,2,human,35541.33160829853,8.824209213256836,0.0002977583143446
2,17809_olmo1,17809,0,1,1,13,olmo1,1241.4471144506076,5.820292472839356,1.0
9,13316_human,13316,0,1,1,8,human,2503.309307968605,8.67484188079834,9.311570061577692e-05
5,12042_human,12042,0,1,1,17,human,22846.936321247944,8.593642234802246,6.801552242702908e-05
7,3388_olmo2,3388,0,1,1,22,olmo2,10524.453794922356,6.783412933349609,1.0
9,15377_human,15377,0,1,1,23,human,457.0308856674216,8.203763961791992,6.096230612860786e-05
7,14062_human,14062,1,1,1,2,human,202271.94223942148,8.620152473449707,0.0001072221332126
8,14062_olmo2,14062,0,1,1,6,olmo2,516.3366414086837,6.728520393371582,1.0
7,706_human,706,0,1,1,22,human,674.6685134394854,8.824209213256836,0.0002977583143446
4,16204_human,16204,0,1,1,3,human,10734.291363557924,8.580018997192383,0.0002834531995985
3,15471_olmo1,15471,0,1,1,23,olmo1,68958.23756820384,4.810379505157471,1.0
6,11549_human,11549,0,0,0,18,human,769.6085149755746,8.385106086730957,0.0001095400916205
9,15377_human,15377,0,1,1,23,human,9110.978645317811,8.203763961791992,6.096230612860786e-05
2,18090_human,18090,0,1,0,15,human,1350.550872199711,8.725266456604004,0.0068579779730902
6,4796_human,4796,0,1,1,18,human,1153.3476897000166,7.986728668212891,0.013427734375
10,3619_human,3619,0,1,1,21,human,6005.424312222039,8.76955509185791,4.3047799004448796e-07
7,11601_human,11601,0,1,1,24,human,1590.6447216485778,8.954913139343262,0.0004466374715169
5,12838_human,12838,0,1,1,1,human,21977.93468563584,8.597100257873535,3.7087334526909726e-06
10,13316_olmo2,13316,0,1,1,21,olmo2,16287.760514181678,7.759918689727783,1.0
6,12011_olmo2,12011,0,1,1,18,olmo2,2722.2358977072377,7.170212268829346,1.0
9,4440_human,4440,0,1,1,8,human,304419.5275463244,8.486018180847168,0.000976456536187
1,18137_human,18137,0,1,1,21,human,6424.822054978838,8.988323211669922,3.32792599995931e-05
4,13365_olmo1,13365,0,1,0,3,olmo1,162141.37871757592,5.552242279052734,1.0
6,8444_olmo2,8444,0,1,1,19,olmo2,378.5162528238319,6.932831287384033,1.0
6,12011_olmo2,12011,0,1,1,3,olmo2,1421.0058290237666,7.170212268829346,1.0
1,17745_olmo1,17745,1,1,1,20,olmo1,39520.88892768929,5.554755210876465,1.0
9,3507_human,3507,0,1,1,16,human,2809.0624810082104,8.583327293395996,7.351239522298178e-06
1,17809_human,17809,0,1,1,20,human,2727246.822196575,8.75815486907959,2.1523899502224394e-06
3,16316_olmo1,16316,0,1,1,23,olmo1,443.20481517526,7.247693061828613,1.0
9,7644_olmo2,7644,0,1,1,16,olmo2,13202.932708099455,6.320972919464111,1.0
4,13191_human,13191,0,1,1,3,human,9509.14255566966,8.75667953491211,9.258588155110678e-05
6,15318_human,15318,0,1,1,19,human,8918.421593655938,8.722410202026367,5.761782328287761e-06
6,11549_human,11549,1,1,1,19,human,927.6427383917016,8.385106086730957,0.0001095400916205
3,16704_human,16704,1,1,1,25,human,1122.961752608198,8.530006408691406,1.5861458248562285e-05
1,17142_human,17142,0,1,1,20,human,1088.1355568794463,8.620614051818848,5.828009711371528e-06
7,1305_olmo2,1305,0,1,1,22,olmo2,2585.568737190322,4.926403999328613,1.0
8,1305_human,1305,0,0,0,5,human,2156.5150023400824,8.738544464111328,3.195471233791775e-05
10,3507_olmo2,3507,0,1,1,12,olmo2,42419.01591372496,5.990418434143066,1.0
3,16641_olmo1,16641,0,1,1,7,olmo1,27301.051926221437,7.114648818969727,1.0
9,3619_olmo2,3619,0,1,0,8,olmo2,40411.28479814862,6.876827239990234,1.0
3,13191_olmo1,13191,0,1,1,25,olmo1,140217.50022554246,6.805713176727295,1.0
2,18037_human,18037,0,1,1,13,human,2833.6095358269004,8.60700511932373,0.0045267740885416
3,13191_olmo1,13191,0,1,1,25,olmo1,8900152.98157902,6.805713176727295,1.0
5,8444_human,8444,0,1,1,17,human,136.39248357232674,8.483384132385254,1.529852549235026e-05
9,15377_human,15377,0,1,1,8,human,9110.978645317811,8.203763961791992,6.096230612860786e-05
1,18137_human,18137,0,1,1,21,human,12600.973658096997,8.988323211669922,3.32792599995931e-05
6,12838_olmo2,12838,0,1,1,3,olmo2,1774.2261062375956,6.194787979125977,1.0
2,17809_olmo1,17809,0,1,1,13,olmo1,268.4276658686634,5.820292472839356,1.0
8,706_olmo2,706,0,1,1,15,olmo2,2734.200749701228,6.618142127990723,1.0
10,13263_olmo2,13263,0,1,1,11,olmo2,28856.847427548957,5.68477725982666,1.0
10,13316_olmo2,13316,0,1,1,21,olmo2,7195.9998623666215,7.759918689727783,1.0
9,13263_human,13263,0,1,1,8,human,32275.74967471395,8.638532638549805,9.70231162177192e-05
6,12838_olmo2,12838,0,1,1,19,olmo2,427.1956788929229,6.194787979125977,1.0
5,15031_olmo1,15031,0,1,1,4,olmo1,327.2313618550026,6.436963081359863,1.0
4,16316_human,16316,0,1,1,26,human,70168.93420392842,8.674803733825684,0.0094350179036458
6,15318_human,15318,0,1,1,19,human,675.3933176553169,8.722410202026367,5.761782328287761e-06
4,13365_olmo1,13365,0,1,0,14,olmo1,6297.323430683631,5.552242279052734,1.0
9,13263_human,13263,0,1,1,16,human,32275.74967471395,8.638532638549805,9.70231162177192e-05
1,18137_human,18137,0,1,1,20,human,18854.96702448329,8.988323211669922,3.32792599995931e-05
8,2421_human,2421,0,1,1,15,human,259477.05071872423,8.464613914489746,2.2815333472357856e-05
4,13191_human,13191,0,1,1,3,human,12921.366413940375,8.75667953491211,9.258588155110678e-05
9,13061_olmo2,13061,0,1,1,23,olmo2,94734.94406601923,6.477701663970947,1.0
2,17757_olmo1,17757,0,1,1,13,olmo1,2488.171388791783,6.624870777130127,1.0
5,8444_human,8444,0,1,1,1,human,376.0787121844767,8.483384132385254,1.529852549235026e-05
6,15318_human,15318,0,1,1,19,human,5722.841907017929,8.722410202026367,5.761782328287761e-06
1,17809_human,17809,0,1,1,20,human,22827.355788292847,8.75815486907959,2.1523899502224394e-06
10,15377_olmo2,15377,0,1,1,12,olmo2,664.9574627961977,6.236397743225098,1.0
8,1305_human,1305,0,1,1,5,human,3629.896705262424,8.738544464111328,3.195471233791775e-05
